productId,brandName,productName,price,discountRate,currentlyViewing,currentlyBuying,ranking,trending,colors,date,category
4350936,미세키서울,Unbalanced layered skirt BLACK,142800,15,116,0,1,0,black,2024120120,skirts
4475510,더엣지,24FW 구스 퀼팅 원피스,84915,15,30,0,2,0,,2024120120,skirts
4457754,무신사 스탠다드 우먼,우먼즈 스트레이트 맥시 스커트 [블랙],35090,20,240,0,3,0,블랙,2024120120,skirts
4373535,아모멘토,NYLON SHIRRING MINI SKIRT & TOP_BLACK,170100,10,16,0,4,0,black,2024120120,skirts
4324777,나이스고스트클럽,BIG STAR LOGO SWEAT SKIRT_BLACK(NG2EFUPA90A),48300,30,47,0,5,0,black,2024120120,skirts
4552550,포르타,"TWO-WAY LAYERED BELTED FUR SKIRT, BLACK",134100,10,13,0,6,0,black,2024120120,skirts
4350231,무신사 스탠다드 우먼,우먼즈 스퀘어 넥 트위드 미니 드레스 [블랙],47890,20,74,0,7,0,블랙,2024120120,skirts
4593352,플레이스 스튜디오,슬림핏 베이직 윈터 티어드 밴딩 롱 캉캉스커트 [화이트],25200,40,58,0,8,0,화이트,2024120120,skirts
4228713,무신사 스탠다드 우먼,우먼즈 데님 카펜터 롱 스커트 [워시드 블랙],41890,30,72,0,9,0,블랙,2024120120,skirts
4326509,무신사 스탠다드 우먼,우먼즈 레이어드 미니 스코츠 [블랙],28390,25,40,0,10,0,블랙,2024120120,skirts
4298327,무신사 스탠다드 우먼,우먼즈 로 라이즈 플리츠 미니 스코츠 [블랙],34290,20,35,0,11,0,블랙,2024120120,skirts
4524674,오버듀플레어,VELVET LONG SKIRT_SILVER,179000,0,0,0,12,0,,2024120120,skirts
4381750,루시르주,Muffler One-piece (black),178200,10,0,0,13,0,black,2024120120,skirts
4421632,러프넥,카모 로우라이즈 스커트,53100,10,26,0,14,0,,2024120120,skirts
4350948,미세키서울,Layered skirt pants set BLACK,197590,5,24,0,15,0,black,2024120120,skirts
4559211,노스페이스,NK6NQ85A 여성 지오돔 V 스커트,152090,10,0,0,16,0,,2024120120,skirts
4426306,신스덴,메이브 트위드 미니원피스,135150,15,24,0,17,0,,2024120120,skirts
4608532,유라고,Brody pocket flared skirt,135000,10,0,0,18,0,,2024120120,skirts
4496806,에스블랑,Kate / Tailored Collar Frill Detail Dress(3color),331200,10,0,0,19,0,,2024120120,skirts
4440379,오디너리홀리데이,프린지 슬릿 원피스 [BLACK],71200,20,13,0,20,0,black,2024120120,skirts
4547993,아틀리에 나인,WOOL KNIT DRESS&BOLERO SET S(OP-6236),116100,10,0,0,21,0,,2024120120,skirts
4488119,노컨텐츠,118. 코듀로이 미디 스커트_블랙,111200,20,0,0,22,0,블랙,2024120120,skirts
4553128,시눈,Lace Midi Skirt (Melange Grey),115200,10,10,0,23,0,grey,2024120120,skirts
4459514,펀프롬펀,"JERSEY DRAPE SKIRT, BLACK",97200,10,0,0,24,0,black,2024120120,skirts
4466901,튜드먼트,CHECK PLEATED MIDI SKIRT BROWN,123000,23,0,0,25,0,brown,2024120120,skirts
4457755,무신사 스탠다드 우먼,우먼즈 스트레이트 맥시 스커트 [건메탈],35090,20,57,0,26,0,,2024120120,skirts
4399733,유라고,Grown back slit maxi skirt,93500,25,0,0,27,0,,2024120120,skirts
4380122,노티아,STANDARD FIT LONG SKIRT - BLACK,91800,15,0,0,28,0,black,2024120120,skirts
4483932,기준,Nordic Knit Mini Skirt Ivory,90720,16,11,0,29,0,,2024120120,skirts
